単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2026/8/6,1:30,26337,1293,10294,6737,337,1481,1153,0,462,0,0,61,0,-974,2,5278,213,26337
2026/8/6,2:00,25820,1293,10343,6511,337,1468,1152,0,462,0,0,63,0,-977,8,4949,212,25821
2026/8/6,2:30,25683,1293,10353,6450,338,1470,1170,0,462,0,0,53,0,-977,8,4851,211,25682
2026/8/6,3:00,25632,1293,10340,6811,338,1465,1275,0,464,0,0,69,0,-1226,8,4582,214,25633
2026/8/6,3:30,25587,1293,10319,6683,337,1448,1283,0,464,0,0,69,0,-1248,9,4725,207,25589
2026/8/6,4:00,25587,1293,10402,6533,337,1432,1274,0,464,0,0,66,0,-1247,8,4815,209,25586
2026/8/6,4:30,25793,1294,10735,6514,337,1439,1243,0,463,0,0,62,0,-1244,7,4761,183,25794
2026/8/6,5:00,26038,1293,11062,6317,337,1478,1242,0,463,56,0,58,0,-1163,8,4672,213,26036
2026/8/6,5:30,26281,1294,11036,6294,337,1506,1239,0,462,483,0,46,0,-1303,4,4708,175,26281
2026/8/6,6:00,27104,1293,11158,6652,337,1479,1191,0,464,1038,0,49,0,-1496,0,4755,184,27104
2026/8/6,6:30,28232,1294,11486,7019,343,1473,1200,0,464,1921,0,53,0,-1952,0,4714,218,28233
2026/8/6,7:00,29994,1294,10832,7307,348,1460,1165,0,461,3063,0,46,0,-2124,1,5914,229,29996
2026/8/6,7:30,31964,1293,11925,6891,348,1479,1167,0,461,4451,0,58,0,-2173,1,5880,183,31964
2026/8/6,8:00,34574,1294,13059,7078,349,1463,1185,0,454,5797,0,52,0,-1475,2,5120,198,34576
2026/8/6,8:30,37482,1294,13783,7399,348,1483,1186,0,450,7175,0,53,0,-168,1,4268,211,37483
2026/8/6,9:00,39966,1294,15001,7407,347,1498,1171,0,448,8372,0,66,0,0,1,4144,217,39966
2026/8/6,9:30,41350,1294,15581,7425,347,1514,1176,0,448,9149,0,54,0,-2,1,4123,239,41349
2026/8/6,10:00,42669,1294,15398,7506,348,1524,1174,0,447,10144,0,61,0,-1,1,4551,224,42671
2026/8/6,10:30,43915,1294,15309,7503,348,1528,1163,0,447,10988,0,61,0,0,1,5037,237,43916
2026/8/6,11:00,45089,1294,16017,7503,367,1524,1155,0,448,11440,0,71,0,0,1,5035,234,45089
2026/8/6,11:30,45310,1294,15896,7504,421,1487,1140,0,448,11527,0,90,0,0,1,5270,234,45312
2026/8/6,12:00,45161,1294,14394,7504,440,1466,1244,0,448,11743,0,91,0,0,4,6294,238,45160
2026/8/6,12:30,45333,1293,15302,7506,441,1463,1249,0,449,11591,0,93,0,0,3,5707,236,45333
2026/8/6,13:00,46484,1293,16923,7502,441,1535,1424,0,446,11168,0,94,0,0,5,5415,237,46483
2026/8/6,13:30,46362,1293,18255,7502,441,1584,1429,0,448,10356,0,96,0,1,7,4713,236,46361
2026/8/6,14:00,46371,1292,18787,7505,441,1628,1564,0,446,9848,0,97,0,124,7,4400,233,46372
2026/8/6,14:30,47016,1290,19879,7502,441,1636,1574,0,448,9284,0,93,0,585,6,4050,230,47018
2026/8/6,15:00,47041,1294,20183,7504,440,1699,1634,0,448,8191,0,88,0,1192,4,4130,232,47039
2026/8/6,15:30,47547,1293,21031,7493,442,1696,1657,0,449,6843,0,84,0,1858,21,4458,222,47547
2026/8/6,16:00,47557,1293,21604,7502,441,1691,2083,0,450,5183,0,79,0,2558,28,4421,223,47556
2026/8/6,16:30,47441,1292,22240,7498,441,1712,2144,0,452,3596,0,67,0,3226,42,4513,218,47441
2026/8/6,17:00,46581,1291,22283,7497,442,1738,2204,0,455,2107,0,70,0,3353,49,4888,204,46581
2026/8/6,17:30,45894,1293,23029,7495,443,1744,2229,0,456,990,0,65,0,3377,56,4524,193,45894
2026/8/6,18:00,44882,1292,22950,7494,442,1762,2175,0,458,252,0,59,0,3079,53,4672,194,44882
2026/8/6,18:30,44450,1291,23068,7494,443,1680,2186,0,459,1,0,77,0,3165,54,4339,194,44451
2026/8/6,19:00,43547,1291,22610,7498,442,1525,2165,0,461,0,0,76,0,2521,46,4699,213,43547
2026/8/6,19:30,42411,1291,21865,7497,444,1594,2165,0,460,0,0,78,0,1703,16,5076,222,42411
2026/8/6,20:00,41132,1290,21156,7497,446,1612,2114,0,463,0,0,78,0,1252,12,4996,216,41132
2026/8/6,20:30,40148,1291,21282,7496,445,1644,2077,0,464,0,0,80,0,1407,8,3723,232,40149
2026/8/6,21:00,38753,1291,20387,7490,446,1675,1657,0,464,0,0,83,0,1356,3,3693,207,38752
2026/8/6,21:30,37510,1292,19015,7490,446,1737,1659,0,464,0,0,87,0,624,5,4462,230,37511
2026/8/6,22:00,36591,1292,18341,7491,439,1781,1870,0,465,0,0,84,0,45,2,4570,210,36590
2026/8/6,22:30,35425,1293,17406,7492,432,1678,1849,0,465,0,0,83,0,-170,0,4664,233,35425
2026/8/6,23:00,34341,1293,16022,7494,432,1702,1576,0,465,0,0,95,0,0,4,5034,223,34340
2026/8/6,23:30,33015,1293,14733,7495,431,1690,1568,0,465,0,0,93,0,0,0,5078,170,33016
2026/8/7,0:00,31446,1292,13468,7037,379,1714,1202,0,467,0,0,109,0,0,8,5602,168,31446
2026/8/7,0:30,30127,1293,11978,6746,337,1695,1195,0,466,0,0,93,0,0,5,6095,224,30127
2026/8/7,1:00,29095,1292,11340,6684,337,1718,1183,0,467,0,0,97,0,-408,10,6183,191,29094
2026/8/7,1:30,28426,1292,11375,6531,337,1713,1175,0,467,0,0,97,0,-1215,8,6447,200,28427
2026/8/7,2:00,27815,1293,11387,6533,336,1710,1146,0,467,0,0,92,0,-1855,8,6492,205,27814
2026/8/7,2:30,27593,1293,11776,6537,337,1692,1167,0,467,0,0,94,0,-2449,5,6474,200,27593
2026/8/7,3:00,27357,1293,11820,6535,336,1689,1249,0,468,0,0,105,0,-2687,6,6339,204,27357
2026/8/7,3:30,27211,1293,11764,6533,335,1654,1281,0,468,0,0,106,0,-2718,4,6296,195,27211
2026/8/7,4:00,27367,1292,11919,6534,336,1647,1292,0,468,0,0,107,0,-2724,3,6295,198,27367
2026/8/7,4:30,27415,1292,12699,6529,337,1644,1267,0,467,0,0,98,0,-3366,2,6276,171,27416
2026/8/7,5:00,27648,1292,13093,6539,336,1681,1266,0,467,51,0,105,0,-3544,2,6164,195,27647
2026/8/7,5:30,28143,1292,13164,6539,336,1696,1266,0,465,619,0,95,0,-3486,2,6006,151,28145
2026/8/7,6:00,29430,1293,13587,6540,337,1707,1182,0,467,1563,0,88,0,-3353,2,5848,171,29432
2026/8/7,6:30,31180,1293,13662,6540,343,1737,1194,0,467,2953,0,90,0,-3202,2,5902,198,31179
2026/8/7,7:00,33975,1293,13674,6538,351,1714,1179,0,465,4534,0,87,0,-2261,0,6213,188,33975
2026/8/7,7:30,36749,1293,14084,6535,351,1723,1181,0,464,6082,0,89,0,-1343,1,6153,137,36750
2026/8/7,8:00,40061,1293,14842,6540,351,1731,1206,0,458,7634,0,90,0,-171,1,5903,181,40059
2026/8/7,8:30,43124,1292,16601,6645,351,1723,1210,0,445,9141,0,92,0,0,1,5440,184,43125
2026/8/7,9:00,45560,1293,17661,6730,351,1724,1198,0,443,10443,0,96,0,16,2,5410,191,45558
2026/8/7,9:30,47139,1292,18221,6731,350,1702,1197,0,441,11448,0,113,0,150,2,5282,211,47140
2026/8/7,10:00,48039,1293,17942,6733,350,1700,1167,0,439,12248,0,112,0,28,3,5791,233,48039
2026/8/7,10:30,48656,1293,17627,6726,351,1736,1162,0,439,12853,0,109,0,0,6,6119,236,48657
