単位[MW平均],,,供給力,,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2026/06/30,09:30,18062,0,4042,3260,0,440,0,2128,2,480,0,6044,0,2,0,186,2,1358,118,18062
2026/06/30,10:00,17920,0,3944,3288,0,436,0,2124,0,480,0,5458,2,2,0,216,2,1850,120,17920
2026/06/30,10:30,18170,0,3936,3214,0,428,0,2114,2,482,0,5734,3,2,0,44,4,2090,120,18170
2026/06/30,11:00,18300,0,4828,3264,0,422,0,2108,2,480,0,5666,0,4,0,-416,8,1814,120,18300
2026/06/30,11:30,18344,0,4686,3252,0,424,0,2098,2,480,0,6504,0,2,0,-744,6,1512,122,18344
2026/06/30,12:00,17610,0,4234,3102,0,414,0,2118,2,482,0,7160,0,2,0,-1398,4,1370,120,17610
2026/06/30,12:30,17714,0,4158,3002,0,420,0,2134,2,480,0,7592,0,2,0,-1826,4,1622,124,17714
2026/06/30,13:00,18944,0,5076,3146,0,430,0,2148,0,484,0,7858,0,2,0,-1542,8,1208,126,18944
2026/06/30,13:30,19094,0,4444,3250,0,434,0,2130,2,480,0,7458,0,2,0,-1136,6,1892,132,19094
2026/06/30,14:00,19286,0,4562,3270,0,444,0,2150,2,480,0,6604,2,2,0,-742,4,2382,128,19286
2026/06/30,14:30,19094,0,4700,3250,0,428,0,2158,2,482,0,5702,2,4,0,36,2,2196,134,19094
2026/06/30,15:00,18980,0,5056,3272,0,436,0,2218,0,476,0,4838,1,4,0,536,2,2002,140,18980
2026/06/30,15:30,18926,0,5714,3266,0,460,0,2244,2,484,0,3942,1,2,0,834,8,1832,138,18926
2026/06/30,16:00,18694,0,5434,3286,0,432,0,2252,2,480,0,3144,0,0,0,858,10,2656,140,18694
2026/06/30,16:30,18040,0,5714,3268,0,468,0,2254,0,482,0,2454,0,2,0,1208,20,2036,134,18040
2026/06/30,17:00,17414,0,5804,3282,0,466,0,2298,2,478,0,1774,0,0,0,1272,14,1890,134,17414
2026/06/30,17:30,16974,0,5912,3266,0,476,0,2280,2,490,0,962,0,2,0,1508,26,1918,132,16974
2026/06/30,18:00,16556,0,5822,3284,0,452,0,2278,2,482,0,418,0,0,0,1758,16,1910,134,16556
2026/06/30,18:30,16440,0,5964,3272,0,458,0,2272,2,492,0,96,0,0,0,1938,22,1792,132,16440
2026/06/30,19:00,16192,0,5952,3284,0,458,0,2214,2,488,0,0,0,4,0,1844,16,1796,134,16192
2026/06/30,19:30,15808,0,5590,3270,0,474,0,2190,0,490,0,0,0,4,0,1216,6,2436,132,15808
2026/06/30,20:00,15378,0,5680,3284,0,460,0,2196,2,488,0,0,0,4,0,1224,10,1896,134,15378
2026/06/30,20:30,15190,0,5232,3270,0,434,0,2194,2,490,0,0,0,6,0,870,6,2552,134,15190
2026/06/30,21:00,14954,0,5342,3286,0,438,0,2164,2,486,0,0,0,6,0,832,2,2266,130,14954
2026/06/30,21:30,14728,0,5286,3264,0,436,0,2156,2,492,0,0,0,8,0,846,2,2102,134,14728
2026/06/30,22:00,14342,0,4300,3278,0,444,0,2156,0,482,0,0,0,2,0,474,0,3074,132,14342
2026/06/30,22:30,14076,0,4850,3268,0,436,0,2148,2,488,0,0,0,8,0,100,4,2638,134,14076
2026/06/30,23:00,13960,0,5134,3288,0,428,0,2156,2,482,0,0,0,6,0,48,2,2280,134,13960
2026/06/30,23:30,13608,0,4960,3292,0,430,0,2142,0,488,0,0,0,6,0,44,0,2112,134,13608
