単位[MW平均],,,供給力,,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2026/04/05,21:30,10962,0,4078,2108,0,138,0,1894,2,568,0,0,0,14,0,646,6,1398,110,10962
2026/04/05,22:00,10602,0,3758,2112,0,138,0,1904,2,568,0,0,0,8,0,558,2,1446,106,10602
2026/04/05,22:30,10414,0,4054,2106,0,136,0,1880,2,570,0,0,0,8,0,542,2,1014,100,10414
2026/04/05,23:00,10408,0,3748,2108,0,140,0,1890,2,568,0,0,0,10,0,308,2,1528,104,10408
2026/04/05,23:30,10188,0,3980,2108,0,138,0,1886,2,570,0,0,0,18,0,98,0,1282,106,10188
2026/04/06,00:00,10064,0,3646,2110,0,138,0,1798,2,568,0,0,0,12,0,96,0,1590,104,10064
2026/04/06,00:30,9684,0,3260,2102,0,140,0,1786,2,574,0,0,0,12,0,128,0,1580,100,9684
2026/04/06,01:00,9712,0,3274,2114,0,138,0,1780,2,568,0,0,0,10,0,58,2,1664,102,9712
2026/04/06,01:30,9778,0,3356,2104,0,140,0,1772,2,574,0,0,0,14,0,62,4,1650,100,9778
2026/04/06,02:00,9818,0,3258,2114,0,138,0,1762,2,572,0,0,0,10,0,70,2,1798,92,9818
2026/04/06,02:30,10156,0,3776,2108,0,140,0,1754,0,576,0,0,0,12,0,110,4,1582,94,10156
2026/04/06,03:00,10446,0,4062,2110,0,138,0,1764,2,576,0,0,0,24,0,112,0,1570,88,10446
2026/04/06,03:30,10574,0,3992,2108,0,138,0,1760,2,578,0,0,0,34,0,102,2,1778,80,10574
2026/04/06,04:00,10736,0,4102,2110,0,140,0,1736,2,572,0,0,0,30,0,172,2,1808,62,10736
2026/04/06,04:30,10876,0,4274,2106,0,136,0,1762,2,578,0,0,0,36,0,322,0,1596,64,10876
2026/04/06,05:00,11204,0,4320,2112,0,138,0,1754,2,576,0,0,0,42,0,454,2,1740,64,11204
2026/04/06,05:30,10936,0,3998,2106,0,130,0,1710,2,576,0,40,0,58,0,372,2,1882,60,10936
2026/04/06,06:00,11316,0,3886,2110,0,128,0,1720,2,572,0,500,0,54,0,344,2,1930,68,11316
2026/04/06,06:30,11586,0,3130,2102,0,124,0,1722,0,578,0,1596,0,44,0,300,0,1922,68,11586
2026/04/06,07:00,12282,0,3062,2112,0,124,0,1644,2,570,0,2908,0,28,0,194,4,1566,68,12282
2026/04/06,07:30,12668,0,2650,2106,0,122,0,1630,2,576,0,4290,0,18,0,-222,0,1426,70,12668
2026/04/06,08:00,13712,0,2902,2106,0,112,0,1592,2,568,0,5670,0,20,0,-502,2,1168,72,13712
2026/04/06,08:30,14480,0,2614,2106,0,108,0,1592,2,576,0,6748,0,22,0,-692,2,1324,78,14480
2026/04/06,09:00,15136,0,2546,2106,0,110,0,1572,2,568,0,7720,0,14,0,-834,4,1238,90,15136
2026/04/06,09:30,15250,0,2638,2110,0,108,0,1566,2,572,0,8186,0,12,0,-844,0,808,92,15250
2026/04/06,10:00,15100,0,2652,2110,0,108,0,1508,2,572,0,8192,0,10,0,-954,2,804,94,15100
2026/04/06,10:30,15286,0,2814,2094,0,108,0,1442,2,570,0,8004,0,22,0,-1136,2,1274,90,15286
2026/04/06,11:00,15310,0,2684,2066,0,106,0,1440,0,570,0,8270,0,26,0,-1414,2,1470,90,15310
2026/04/06,11:30,15024,0,3238,2066,0,108,0,1450,2,570,0,8082,0,30,0,-1964,6,1356,80,15024
2026/04/06,12:00,14454,0,3056,2088,0,108,0,1488,2,574,0,7946,0,28,0,-2530,0,1630,64,14454
2026/04/06,12:30,14236,0,3416,2028,0,112,0,1494,2,574,0,7450,0,24,0,-2932,2,2006,60,14236
2026/04/06,13:00,14922,0,4158,2078,0,120,0,1506,2,566,0,6492,0,26,0,-1786,2,1696,62,14922
2026/04/06,13:30,15134,0,4682,2108,0,124,0,1548,2,576,0,5580,0,26,0,-800,4,1228,56,15134
2026/04/06,14:00,15042,0,5084,2102,0,136,0,1704,0,570,0,4506,0,32,0,14,4,834,56,15042
2026/04/06,14:30,15020,0,5864,2112,0,138,0,1714,2,574,0,3444,0,38,0,288,4,790,52,15020
2026/04/06,15:00,14734,0,6152,2110,0,140,0,1746,2,574,0,2420,0,36,0,164,2,1334,54,14734
2026/04/06,15:30,14882,0,6270,2108,0,140,0,1824,2,572,0,2428,0,34,0,30,0,1418,56,14882
2026/04/06,16:00,14824,0,6778,2110,0,142,0,1856,2,578,0,1974,0,28,0,40,4,1256,56,14824
2026/04/06,16:30,14578,0,7110,2106,0,144,0,1908,2,574,0,1218,0,36,0,476,4,944,56,14578
2026/04/06,17:00,14398,0,7134,2106,0,142,0,1964,0,574,0,430,0,32,0,614,6,1304,92,14398
2026/04/06,17:30,14622,0,7208,2110,0,144,0,2010,2,578,0,98,0,32,0,1002,12,1324,102,14622
2026/04/06,18:00,14776,0,6582,2110,0,144,0,2044,2,572,0,2,0,46,0,532,16,2614,112,14776
2026/04/06,18:30,14664,0,6642,2110,0,144,0,2060,2,576,0,0,0,36,0,292,16,2666,120,14664
2026/04/06,19:00,14336,0,6372,2116,0,146,0,2066,2,574,0,0,0,58,0,250,14,2622,116,14336
2026/04/06,19:30,13996,0,6392,2108,0,148,0,2010,2,576,0,0,0,80,0,238,12,2324,106,13996
2026/04/06,20:00,13888,0,6362,2116,0,146,0,1986,2,574,0,0,0,90,0,210,10,2292,100,13888
2026/04/06,20:30,13678,0,6030,2110,0,146,0,1968,2,574,0,0,0,88,0,204,8,2456,92,13678
2026/04/06,21:00,13480,0,6622,2116,0,148,0,1952,2,562,0,0,0,72,0,218,4,1696,88,13480
2026/04/06,21:30,13332,0,6512,2110,0,146,0,1934,2,574,0,0,0,72,0,210,0,1678,94,13332
2026/04/06,22:00,13314,0,6378,2112,0,142,0,1924,2,570,0,0,0,74,0,210,4,1806,92,13314
2026/04/06,22:30,13182,0,6620,2114,0,140,0,1916,2,570,0,0,0,82,0,264,0,1378,96,13182
2026/04/06,23:00,12846,0,6158,2116,0,142,0,1872,0,566,0,0,0,48,0,222,0,1638,84,12846
2026/04/06,23:30,12804,0,6498,2110,0,140,0,1866,2,572,0,0,0,50,0,106,0,1372,88,12804
2026/04/07,00:00,12316,0,5344,2116,0,140,0,1710,2,574,0,0,0,72,0,14,0,2270,74,12316
2026/04/07,00:30,11986,0,5184,2102,0,140,0,1694,2,572,0,0,0,74,0,-72,2,2212,76,11986
2026/04/07,01:00,11878,0,5176,2124,0,138,0,1674,2,572,0,0,0,48,0,-92,2,2158,76,11878
2026/04/07,01:30,11696,0,5070,2106,0,138,0,1674,2,578,0,0,0,38,0,-92,4,2102,76,11696
2026/04/07,02:00,11848,0,5174,2122,0,140,0,1676,2,572,0,0,0,18,0,-92,2,2154,80,11848
2026/04/07,02:30,11792,0,4858,2104,0,138,0,1686,0,578,0,0,0,30,0,-94,2,2414,76,11792
2026/04/07,03:00,11968,0,5098,2120,0,140,0,1676,2,566,0,0,0,24,0,-64,2,2324,80,11968
2026/04/07,03:30,12022,0,5086,2108,0,140,0,1682,2,572,0,0,0,12,0,-62,4,2396,82,12022
2026/04/07,04:00,12262,0,5498,2120,0,140,0,1682,2,568,0,0,0,4,0,-60,2,2240,66,12262
2026/04/07,04:30,12242,0,5418,2104,0,138,0,1680,2,568,0,0,0,4,0,-62,2,2318,70,12242
2026/04/07,05:00,12240,0,5634,2124,0,140,0,1682,2,566,0,0,0,18,0,-62,2,2060,74,12240
2026/04/07,05:30,12330,0,5818,2106,0,140,0,1674,2,568,0,8,0,6,0,-62,2,1994,74,12330
2026/04/07,06:00,12384,0,5758,2120,0,140,0,1690,2,570,0,50,0,4,0,-58,0,2064,44,12384
2026/04/07,06:30,12536,0,5938,2106,0,136,0,1664,0,570,0,152,0,4,0,26,0,1896,44,12536
2026/04/07,07:00,13084,0,6320,2120,0,138,0,1684,2,568,0,362,0,8,0,68,4,1768,42,13084
2026/04/07,07:30,13456,0,5990,2108,0,140,0,1680,2,568,0,746,0,10,0,138,2,2026,46,13456
2026/04/07,08:00,14490,0,6012,2120,0,140,0,1594,2,572,0,1196,0,16,0,196,4,2556,82,14490
2026/04/07,08:30,15380,0,6866,2110,0,138,0,1540,2,570,0,1396,0,28,0,220,0,2430,80,15380
2026/04/07,09:00,16022,0,7004,2118,0,138,0,1530,2,564,0,1444,0,38,0,228,4,2870,82,16022
2026/04/07,09:30,16088,0,7400,2106,0,136,0,1546,2,570,0,1812,0,48,0,236,0,2152,80,16088
2026/04/07,10:00,16102,0,8032,2124,0,138,0,1562,2,564,0,1552,0,62,0,252,6,1730,78,16102
2026/04/07,10:30,16170,0,7662,2110,0,138,0,1550,2,570,0,1726,0,60,0,240,2,2028,82,16170
2026/04/07,11:00,16210,0,8180,2120,0,140,0,1546,2,566,0,1750,0,66,0,244,6,1510,80,16210
2026/04/07,11:30,15982,0,7836,2104,0,138,0,1552,2,570,0,1478,0,88,0,322,6,1798,88,15982
2026/04/07,12:00,15494,0,8000,2120,0,138,0,1544,2,570,0,1286,0,132,0,136,0,1520,46,15494
2026/04/07,12:30,15352,0,7670,2106,0,144,0,1538,0,574,0,1344,0,160,0,8,4,1758,46,15352
2026/04/07,13:00,16258,0,7850,2120,0,138,0,1548,2,570,0,1298,0,212,0,778,6,1690,46,16258
2026/04/07,13:30,16492,0,7578,2106,0,140,0,1554,2,572,0,1626,0,232,0,666,4,1968,44,16492
2026/04/07,14:00,16586,0,7774,2118,0,142,0,1570,2,566,0,1802,0,220,0,728,4,1614,46,16586
2026/04/07,14:30,16384,0,7796,2106,0,140,0,1566,2,564,0,1596,0,230,0,970,6,1362,46,16384
2026/04/07,15:00,16140,0,7306,2120,0,142,0,1584,2,562,0,1560,0,228,0,570,4,2016,46,16140
2026/04/07,15:30,16036,0,7718,2106,0,142,0,1602,2,572,0,1464,0,222,0,606,4,1552,46,16036
2026/04/07,16:00,15924,0,7540,2120,0,144,0,1604,2,568,0,1206,0,226,0,438,6,2024,46,15924
2026/04/07,16:30,15640,0,7386,2106,0,144,0,1684,2,570,0,1032,0,238,0,314,4,2112,48,15640
2026/04/07,17:00,15446,0,7962,2122,0,144,0,1748,0,574,0,666,0,240,0,562,8,1338,82,15446
2026/04/07,17:30,15644,0,7970,2102,0,144,0,1784,2,574,0,242,0,230,0,1012,10,1492,82,15644
2026/04/07,18:00,15922,0,7910,2122,0,146,0,1850,2,574,0,14,0,240,0,954,26,2000,84,15922
2026/04/07,18:30,15974,0,7968,2108,0,146,0,1872,2,576,0,0,0,248,0,1556,16,1394,88,15974
2026/04/07,19:00,15756,0,8084,2120,0,146,0,1834,2,574,0,0,0,252,0,1192,16,1446,90,15756
2026/04/07,19:30,15496,0,7900,2104,0,148,0,1818,2,580,0,0,0,234,0,928,10,1680,92,15496
2026/04/07,20:00,15392,0,7336,2122,0,146,0,1732,2,576,0,0,0,238,0,60,12,3080,88,15392
2026/04/07,20:30,15216,0,7572,2104,0,146,0,1710,2,578,0,0,0,234,0,2,10,2768,90,15216
2026/04/07,21:00,15096,0,7004,2118,0,150,0,1670,2,570,0,0,0,236,0,4,2,3250,90,15096
2026/04/07,21:30,14832,0,7204,2106,0,148,0,1650,2,580,0,0,0,226,0,2,2,2820,92,14832
2026/04/07,22:00,14606,0,7242,2118,0,142,0,1600,2,570,0,0,0,226,0,4,2,2624,76,14606
2026/04/07,22:30,14320,0,6486,2102,0,144,0,1592,2,574,0,0,0,216,0,2,0,3130,72,14320
2026/04/07,23:00,14102,0,6280,2120,0,144,0,1600,0,566,0,0,0,222,0,4,0,3094,72,14102
2026/04/07,23:30,13716,0,6034,2106,0,142,0,1588,2,574,0,0,0,228,0,2,0,2966,74,13716
2026/04/08,00:00,13338,0,6130,2122,0,144,0,1556,2,568,0,0,0,216,0,76,0,2452,72,13338
2026/04/08,00:30,12980,0,5428,2104,0,144,0,1566,2,572,0,0,0,216,0,192,0,2678,78,12980
2026/04/08,01:00,12850,0,4812,2102,0,144,0,1556,2,566,0,0,0,220,0,292,0,3070,86,12850
2026/04/08,01:30,12668,0,4278,2112,0,146,0,1556,2,570,0,0,0,212,0,316,0,3388,88,12668
2026/04/08,02:00,12824,0,4538,2120,0,142,0,1612,2,562,0,0,0,202,0,326,0,3234,86,12824
2026/04/08,02:30,13088,0,5058,2104,0,144,0,1608,0,570,0,0,0,194,0,326,0,3022,62,13088
2026/04/08,03:00,13174,0,5132,2120,0,142,0,1628,2,570,0,0,0,184,0,316,0,3030,50,13174
2026/04/08,03:30,13344,0,5080,2108,0,142,0,1640,2,572,0,0,0,180,0,352,0,3220,48,13344
2026/04/08,04:00,13460,0,5018,2120,0,142,0,1726,2,574,0,0,0,170,0,316,0,3342,50,13460
2026/04/08,04:30,13482,0,5066,2106,0,142,0,1724,2,574,0,0,0,164,0,270,2,3386,46,13482
2026/04/08,05:00,13870,0,5508,2120,0,142,0,1680,2,570,0,0,0,160,0,348,14,3272,54,13870
2026/04/08,05:30,13964,0,5612,2104,0,144,0,1686,2,572,0,56,0,166,0,316,10,3254,42,13964
2026/04/08,06:00,14356,0,5752,2122,0,142,0,1648,2,568,0,608,0,164,0,364,20,2926,40,14356
2026/04/08,06:30,14294,0,4886,2106,0,142,0,1590,2,576,0,1806,0,156,0,270,12,2708,40,14294
2026/04/08,07:00,14444,0,4166,2106,0,144,0,1534,2,568,0,3228,0,164,0,-142,8,2624,42,14444
2026/04/08,07:30,14592,0,3450,2032,0,126,0,1522,2,576,0,4776,0,156,0,-834,0,2744,42,14592
2026/04/08,08:00,15338,0,3416,2032,0,128,0,1464,2,570,0,6274,0,132,0,-1036,2,2278,76,15338
2026/04/08,08:30,16124,0,3246,2086,0,128,0,1434,2,568,0,7504,0,140,0,-1126,2,2064,76,16124
2026/04/08,09:00,16448,0,2954,2122,0,128,0,1398,0,570,0,8512,0,122,0,-1388,2,1954,74,16448
2026/04/08,09:30,16522,0,3042,2108,0,124,0,1400,2,570,0,9240,0,106,0,-1746,2,1596,78,16522
2026/04/08,10:00,16302,0,2846,2118,0,122,0,1378,2,570,0,9714,1,110,0,-2336,0,1706,72,16302
2026/04/08,10:30,16334,0,2832,2054,0,112,0,1370,2,572,0,10078,1,104,0,-2678,2,1810,76,16334
2026/04/08,11:00,16074,0,3038,1986,0,112,0,1374,2,574,0,10222,1,90,0,-2858,2,1456,76,16074
2026/04/08,11:30,15952,0,2806,1888,0,112,0,1370,2,580,0,10320,1,76,0,-2878,2,1600,74,15952
2026/04/08,12:00,15132,0,3272,1882,0,112,0,1336,2,574,0,10272,1,62,0,-2870,2,442,46,15132
2026/04/08,12:30,14854,0,3186,1874,0,112,0,1330,2,574,0,10106,1,50,0,-2848,2,422,44,14854
2026/04/08,13:00,15528,0,3506,1886,0,114,0,1344,2,574,0,9832,1,42,0,-2636,2,818,44,15528
2026/04/08,13:30,15480,0,3478,1910,0,122,0,1352,2,582,0,9382,1,32,0,-2316,4,886,46,15480
2026/04/08,14:00,15382,0,3076,1924,0,126,0,1390,2,570,0,8748,0,22,0,-1640,4,1114,46,15382
2026/04/08,14:30,15120,0,2984,1878,0,124,0,1416,0,578,0,7886,0,8,0,-1314,8,1506,46,15120
2026/04/08,15:00,14926,0,3200,1910,0,124,0,1506,2,576,0,6810,0,8,0,-1082,6,1804,62,14926
2026/04/08,15:30,14978,0,3772,1968,0,142,0,1544,2,584,0,5516,0,10,0,-588,6,1966,56,14978
2026/04/08,16:00,14920,0,4362,2102,0,142,0,1562,2,576,0,4002,0,14,0,158,2,1938,60,14920
2026/04/08,16:30,14822,0,5060,2112,0,142,0,1658,2,578,0,2478,0,18,0,732,4,1976,62,14822
2026/04/08,17:00,14506,0,5930,2120,0,140,0,1732,2,578,0,1120,0,10,0,1018,8,1784,64,14506
2026/04/08,17:30,14756,0,6428,2104,0,142,0,1806,2,582,0,284,0,14,0,1682,22,1628,62,14756
2026/04/08,18:00,14946,0,6546,2122,0,144,0,1808,2,580,0,10,0,24,0,1630,26,1982,72,14946
2026/04/08,18:30,15138,0,6530,2104,0,142,0,1836,2,582,0,0,0,14,0,2250,16,1582,80,15138
2026/04/08,19:00,14936,0,6272,2122,0,144,0,1872,2,580,0,0,0,12,0,2124,26,1702,80,14936
2026/04/08,19:30,14828,0,6576,2102,0,144,0,1856,0,586,0,0,0,14,0,1812,14,1648,76,14828
2026/04/08,20:00,14736,0,6842,2122,0,146,0,1828,2,578,0,0,0,24,0,1432,26,1658,78,14736
2026/04/08,20:30,14590,0,6884,2102,0,144,0,1822,2,586,0,0,0,28,0,1510,14,1422,76,14590
2026/04/08,21:00,14556,0,6564,2120,0,148,0,1820,2,574,0,0,0,30,0,1160,4,2068,66,14556
2026/04/08,21:30,14274,0,6496,2106,0,146,0,1734,2,584,0,0,0,30,0,906,2,2198,70,14274
2026/04/08,22:00,14188,0,6794,2120,0,144,0,1654,2,580,0,0,0,24,0,582,2,2220,66,14188
2026/04/08,22:30,13752,0,6626,2106,0,140,0,1634,2,584,0,0,0,24,0,436,0,2130,70,13752
2026/04/08,23:00,13780,0,6826,2122,0,144,0,1630,2,578,0,0,0,26,0,434,2,1944,72,13780
2026/04/08,23:30,13404,0,6002,2114,0,142,0,1630,2,576,0,0,0,38,0,284,0,2548,68,13404
2026/04/09,00:00,13026,0,5680,2116,0,142,0,1598,2,574,0,0,0,42,0,-102,2,2900,72,13026
2026/04/09,00:30,12672,0,5690,2106,0,144,0,1582,2,576,0,0,0,38,0,-414,0,2876,72,12672
2026/04/09,01:00,12558,0,5818,2120,0,142,0,1582,2,576,0,0,0,20,0,-472,0,2700,70,12558
2026/04/09,01:30,12562,0,5532,2104,0,140,0,1580,2,580,0,0,0,22,0,-474,0,3002,74,12562
2026/04/09,02:00,12640,0,5666,2120,0,144,0,1588,2,576,0,0,0,28,0,-418,0,2878,56,12640
2026/04/09,02:30,12778,0,5954,2106,0,142,0,1578,0,576,0,0,0,26,0,-412,2,2752,54,12778
2026/04/09,03:00,13046,0,6040,2124,0,144,0,1596,2,574,0,0,0,36,0,-218,4,2688,56,13046
2026/04/09,03:30,13036,0,5798,2102,0,142,0,1612,2,582,0,0,0,40,0,-176,2,2876,56,13036
2026/04/09,04:00,13180,0,5950,2122,0,140,0,1624,2,566,0,0,0,44,0,-178,0,2846,64,13180
2026/04/09,04:30,13288,0,5848,2106,0,140,0,1656,2,578,0,0,0,50,0,-176,14,3006,64,13288
2026/04/09,05:00,13372,0,6068,2122,0,138,0,1702,2,572,0,0,0,54,0,-98,12,2734,66,13372
2026/04/09,05:30,13466,0,5898,2104,0,128,0,1664,2,576,0,88,0,54,0,198,2,2702,50,13466
2026/04/09,06:00,13654,0,5264,2120,0,126,0,1642,2,576,0,686,0,62,0,114,12,3012,38,13654
2026/04/09,06:30,13696,0,4848,2110,0,122,0,1596,2,578,0,1788,0,44,0,30,0,2542,36,13696
2026/04/09,07:00,13956,0,3944,2120,0,124,0,1512,2,576,0,3208,0,40,0,-364,4,2752,38,13956
2026/04/09,07:30,14152,0,3288,2102,0,122,0,1508,2,578,0,4700,0,40,0,-402,4,2178,32,14152
2026/04/09,08:00,14962,0,3502,2120,0,110,0,1464,2,574,0,6076,0,44,0,-594,4,1586,74,14962
2026/04/09,08:30,15718,0,3714,2106,0,112,0,1420,2,578,0,7004,0,40,0,-576,2,1242,74,15718
2026/04/09,09:00,16116,0,3826,2122,0,110,0,1410,0,566,0,7748,0,36,0,68,4,150,76,16116
2026/04/09,09:30,16184,0,3730,2106,0,110,0,1392,2,574,0,8394,0,38,0,-4,2,-234,74,16184
2026/04/09,10:00,15964,0,3304,2120,0,110,0,1398,2,564,0,8586,0,36,0,-12,2,-220,74,15964
2026/04/09,10:30,15948,0,3798,2106,0,110,0,1394,2,576,0,8702,0,26,0,-12,14,-834,66,15948
2026/04/09,11:00,15868,0,4252,2120,0,108,0,1402,2,568,0,8224,0,40,0,72,2,-958,36,15868
2026/04/09,11:30,15586,0,4412,2106,0,110,0,1396,2,572,0,6762,0,34,0,894,2,-738,34,15586
2026/04/09,12:00,14604,0,4164,2120,0,110,0,1394,2,568,0,5382,0,30,0,390,4,404,36,14604
2026/04/09,12:30,14620,0,4196,2106,0,110,0,1408,2,570,0,4284,0,30,0,442,4,1432,36,14620
2026/04/09,13:00,15484,0,4748,2122,0,124,0,1448,0,568,0,3384,0,36,0,1044,6,1964,40,15484
2026/04/09,13:30,15472,0,4616,2108,0,128,0,1518,2,570,0,3022,0,34,0,384,12,3038,40,15472
2026/04/09,14:00,15622,0,5826,2120,0,128,0,1528,2,568,0,2804,0,34,0,376,16,2178,42,15622
2026/04/09,14:30,15634,0,6432,2106,0,124,0,1552,2,572,0,1830,0,38,0,1002,18,1912,46,15634
2026/04/09,15:00,15434,0,6016,2118,0,128,0,1612,2,568,0,1332,0,46,0,766,14,2782,50,15434
2026/04/09,15:30,15614,0,6402,2106,0,126,0,1776,2,578,0,848,0,68,0,988,14,2600,106,15614
2026/04/09,16:00,15600,0,6246,2122,0,132,0,1808,2,576,0,510,0,76,0,802,16,3180,130,15600
2026/04/09,16:30,15552,0,6862,2104,0,140,0,1812,2,578,0,234,0,72,0,906,16,2688,138,15552
2026/04/09,17:00,15412,0,6654,2122,0,140,0,1868,2,576,0,92,0,58,0,994,22,2732,152,15412
2026/04/09,17:30,15390,0,6884,2104,0,142,0,1896,2,580,0,30,0,52,0,676,24,2842,158,15390
2026/04/09,18:00,15384,0,6934,2122,0,140,0,1934,2,574,0,0,0,56,0,628,32,2792,170,15384
2026/04/09,18:30,15202,0,7168,2104,0,142,0,1854,2,582,0,0,0,58,0,934,20,2188,150,15202
2026/04/09,19:00,15022,0,6962,2120,0,142,0,1824,0,578,0,0,0,64,0,944,16,2226,146,15022
2026/04/09,19:30,14728,0,6958,2104,0,144,0,1844,2,572,0,0,0,50,0,974,14,1928,138,14728
2026/04/09,20:00,14580,0,7098,2120,0,142,0,1798,2,574,0,0,0,62,0,934,16,1674,160,14580
2026/04/09,20:30,14450,0,7246,2102,0,142,0,1784,2,580,0,0,0,76,0,950,14,1402,152,14450
2026/04/09,21:00,14188,0,6558,2120,0,146,0,1728,2,576,0,0,0,72,0,580,2,2252,152,14188
2026/04/09,21:30,14026,0,6800,2106,0,144,0,1740,2,580,0,0,0,120,0,392,2,1994,146,14026
2026/04/09,22:00,13790,0,6606,2120,0,140,0,1650,2,576,0,0,0,142,0,148,2,2252,152,13790
2026/04/09,22:30,13376,0,6100,2104,0,140,0,1650,2,572,0,0,0,134,0,152,0,2370,152,13376
2026/04/09,23:00,13400,0,6070,2122,0,138,0,1632,0,572,0,0,0,116,0,156,4,2438,152,13400
2026/04/09,23:30,13064,0,5336,2110,0,140,0,1636,2,574,0,0,0,144,0,146,0,2826,150,13064
2026/04/10,00:00,12666,0,5178,2116,0,138,0,1608,2,570,0,0,0,142,0,-2,0,2762,152,12666
2026/04/10,00:30,12348,0,5100,2106,0,136,0,1606,2,574,0,0,0,140,0,-364,0,2886,162,12348
2026/04/10,01:00,12266,0,5854,2120,0,140,0,1620,2,574,0,0,0,120,0,-594,0,2262,168,12266
2026/04/10,01:30,12190,0,5744,2106,0,136,0,1634,2,572,0,0,0,112,0,-624,0,2336,172,12190
2026/04/10,02:00,12222,0,5894,2120,0,138,0,1690,0,572,0,0,0,100,0,-594,0,2132,170,12222
2026/04/10,02:30,12264,0,6010,2104,0,138,0,1682,2,576,0,0,0,86,0,-566,0,2094,138,12264
2026/04/10,03:00,12312,0,5978,2122,0,140,0,1740,2,566,0,0,0,68,0,-564,0,2110,150,12312
2026/04/10,03:30,12444,0,5986,2104,0,140,0,1758,2,574,0,0,0,70,0,-508,0,2172,146,12444
2026/04/10,04:00,12560,0,6002,2122,0,138,0,1788,2,572,0,0,0,66,0,-414,0,2134,150,12560
2026/04/10,04:30,12436,0,5838,2104,0,142,0,1798,2,570,0,0,0,62,0,-454,0,2218,156,12436
2026/04/10,05:00,12518,0,5852,2120,0,138,0,1812,2,572,0,0,0,52,0,-468,0,2274,164,12518
2026/04/10,05:30,12572,0,5592,2104,0,136,0,1830,2,576,0,8,0,56,0,-306,0,2408,166,12572
2026/04/10,06:00,12696,0,5698,2120,0,138,0,1850,2,568,0,28,0,52,0,-356,0,2418,178,12696
2026/04/10,06:30,13144,0,6370,2112,0,136,0,1836,2,576,0,98,0,58,0,-412,0,2192,176,13144
2026/04/10,07:00,13742,0,6628,2118,0,140,0,1912,0,568,0,160,0,52,0,-360,0,2346,178,13742
2026/04/10,07:30,14200,0,7084,2106,0,138,0,1930,2,568,0,266,0,54,0,70,0,1802,180,14200
2026/04/10,08:00,15332,0,7894,2120,0,142,0,1944,2,566,0,364,0,74,0,246,4,1794,182,15332
2026/04/10,08:30,16300,0,8504,2106,0,138,0,1948,2,572,0,642,0,108,0,530,18,1554,178,16300
2026/04/10,09:00,16764,0,8906,2120,0,140,0,1964,2,566,0,658,0,106,0,1100,14,1006,182,16764
2026/04/10,09:30,16898,0,8836,2104,0,142,0,1966,2,576,0,692,0,114,0,1178,18,1086,184,16898
2026/04/10,10:00,16894,0,8808,2122,0,140,0,1972,2,572,0,780,0,118,0,986,12,1198,184,16894
2026/04/10,10:30,16916,0,8754,2104,0,142,0,1944,2,572,0,688,0,130,0,1234,12,1150,184,16916
2026/04/10,11:00,16924,0,8744,2120,0,140,0,1886,0,574,0,632,0,114,0,1212,10,1306,186,16924
2026/04/10,11:30,16678,0,8486,2106,0,144,0,1886,2,574,0,1088,0,120,0,890,2,1190,190,16678
2026/04/10,12:00,15692,0,7996,2114,0,144,0,1834,2,572,0,1694,0,124,0,300,2,722,188,15692
2026/04/10,12:30,15622,0,8442,2100,0,138,0,1846,2,572,0,1530,0,132,0,276,2,414,168,15622
2026/04/10,13:00,16418,0,8724,2118,0,130,0,1966,2,560,0,1070,0,118,0,904,4,672,150,16418
2026/04/10,13:30,16634,0,8666,2100,0,132,0,1942,2,560,0,1106,0,138,0,1092,2,748,146,16634
2026/04/10,14:00,16678,0,8466,2118,0,132,0,1930,2,552,0,894,0,162,0,816,6,1466,134,16678
2026/04/10,14:30,16414,0,8358,2098,0,132,0,1900,0,558,0,896,0,140,0,842,8,1352,130,16414
2026/04/10,15:00,16062,0,8580,2114,0,132,0,1866,2,550,0,702,0,124,0,966,6,908,112,16062
2026/04/10,15:30,16066,0,8702,2102,0,134,0,1812,2,558,0,568,0,130,0,1204,8,730,116,16066
2026/04/10,16:00,16064,0,8526,2114,0,134,0,1792,2,552,0,284,0,154,0,770,14,1606,116,16064
2026/04/10,16:30,15860,0,8418,2100,0,138,0,1780,2,558,0,234,0,162,0,548,4,1800,116,15860
2026/04/10,17:00,15356,0,8144,2118,0,148,0,1746,2,560,0,150,0,118,0,568,4,1692,106,15356
2026/04/10,17:30,15232,0,8224,2098,0,150,0,1742,0,562,0,36,0,110,0,852,24,1336,98,15232
2026/04/10,18:00,15260,0,7944,2112,0,148,0,1724,2,562,0,2,0,98,0,944,22,1622,80,15260
2026/04/10,18:30,15054,0,7634,2100,0,150,0,1696,2,564,0,0,0,94,0,852,18,1866,78,15054
2026/04/10,19:00,14782,0,7560,2074,0,152,0,1684,2,564,0,0,0,100,0,982,10,1580,74,14782
2026/04/10,19:30,14396,0,7064,2054,0,152,0,1664,2,568,0,0,0,92,0,902,10,1816,72,14396
2026/04/10,20:00,14306,0,6570,2072,0,152,0,1588,2,568,0,0,0,96,0,650,8,2528,72,14306
2026/04/10,20:30,14062,0,6532,2058,0,152,0,1584,2,566,0,0,0,106,0,460,8,2524,70,14062
